t,media_I_N,ic_low,ic_high,edo_i
38.400000000000006,0.06960599999999999,0.0673078291717741,0.07190417082822588,0.06603500166192529
38.6,0.06782299999999998,0.06556439805893426,0.0700816019410657,0.06431055958285749
38.800000000000004,0.06603049999999998,0.06382761825137688,0.06823338174862308,0.06262571380377176
39.0,0.06426749999999998,0.06211265453476262,0.06642234546523733,0.06097988685807833
39.2,0.06256349999999995,0.06046157339773111,0.06466542660226879,0.05937248709611684
39.400000000000006,0.06099949999999998,0.058940180968798,0.06305881903120196,0.05780291071754106
39.6,0.059479999999999984,0.05746440986287776,0.061495590137122205,0.056270543660666694
39.800000000000004,0.05797300000000001,0.05599498245878943,0.05995101754121059,0.054774763360507295
40.0,0.05644050000000002,0.05451391448799472,0.05836708551200532,0.05331494038722335
40.2,0.054927000000000004,0.05304426148423662,0.05680973851576339,0.05189043997670745
40.400000000000006,0.053439999999999974,0.05159912298404067,0.055280877015959275,0.05050062346503177
40.6,0.0520355,0.05024161153560533,0.05382938846439467,0.049144849629862104
40.800000000000004,0.05062049999999999,0.04886420247887149,0.0523767975211285,0.04782247581218611
41.0,0.049197,0.047474947846704606,0.05091905215329539,0.04653285906529088
41.2,0.04780499999999999,0.046127833044062504,0.04948216695593748,0.04527535720178259
41.400000000000006,0.046529499999999974,0.04488840282445275,0.0481705971755472,0.044049329733649056
41.6,0.045176000000000015,0.043583253488532564,0.046768746511467466,0.04285413874265476
41.800000000000004,0.04388699999999999,0.042332036779529965,0.04544196322047001,0.04168914967346647
42.0,0.04266549999999997,0.041148346415767874,0.04418265358423206,0.04055373205611726
42.2,0.04152449999999999,0.04003968805823262,0.04300931194176737,0.03944726016441516
42.400000000000006,0.0403715,0.038918591576299524,0.04182440842370047,0.03836911361690541
42.6,0.03929500000000001,0.03787794327799387,0.04071205672200615,0.03731867792699241
42.800000000000004,0.038212499999999996,0.036834049252166615,0.03959095074783338,0.03629534500882948
43.0,0.03719150000000001,0.035844188277918514,0.038538811722081505,0.03529851362398511
43.2,0.036253,0.0349404780635225,0.037565521936477504,0.0343275897246668
43.400000000000006,0.03520899999999999,0.03392472120609143,0.036493278793908554,0.033381986848842665
43.6,0.03422399999999999,0.03297774347100403,0.03547025652899595,0.0324611264220367
43.800000000000004,0.0332645,0.032048769405949834,0.03448023059405017,0.0315644380328573
44.0,0.032318999999999994,0.03112693498107474,0.03351106501892525,0.03069135967221437
44.2,0.03143450000000001,0.03027326593775019,0.03259573406224983,0.029841337937922804
44.400000000000006,0.030539999999999998,0.029405129105953942,0.03167487089404605,0.029013828207966275
44.6,0.029682499999999976,0.0285760657806833,0.030788934219316652,0.028208294785693123
44.800000000000004,0.028855500000000003,0.02777530664609536,0.029935693353904645,0.02742421102021754
45.0,0.028044000000000006,0.026996468241021126,0.029091531758978887,0.02666105940529901
45.2,0.027236999999999987,0.026220866685778006,0.028253133314221968,0.02591833165997209
