n,media,ic_low,ic_high
149,0.8923691275167787,0.8896331685524099,0.8951050864811474
150,0.8923933333333334,0.8896754047340645,0.8951112619326023
151,0.8923708609271525,0.8896707740728471,0.8950709477814578
152,0.8923486842105265,0.8896662064681589,0.8950311619528941
153,0.8921176470588237,0.889414089151227,0.8948212049664204
154,0.8923636363636366,0.8896342198510343,0.8950930528762389
155,0.8923290322580647,0.8896165608730233,0.8950415036431061
156,0.8924423076923079,0.8897381439109348,0.8951464714736811
157,0.8923503184713377,0.8896574320136382,0.8950432049290372
158,0.8923860759493671,0.889709488578364,0.8950626633203703
159,0.8924025157232706,0.8897427480425288,0.8950622834040123
160,0.8925062500000001,0.8898553576692607,0.8951571423307394
161,0.8923229813664597,0.8896639836339204,0.894981979098999
162,0.892283950617284,0.8896404185559119,0.8949274826786562
163,0.8924049079754602,0.8897669308445364,0.8950428851063841
164,0.892439024390244,0.889816437486095,0.8950616112943931
165,0.8924121212121213,0.8898050548469647,0.8950191875772779
166,0.8924277108433737,0.8898363312018688,0.8950190904848786
167,0.8923353293413177,0.8897531784124459,0.8949174802701894
168,0.8923630952380954,0.8897958878022854,0.8949303026739055
169,0.8923372781065091,0.8897849083859212,0.894889647827097
170,0.892423529411765,0.889880620115878,0.8949664387076519
171,0.8924853801169593,0.8899545458126464,0.8950162144212722
172,0.8923546511627909,0.8898254806840418,0.89488382164154
173,0.8924219653179193,0.8899040528853565,0.8949398777504821
174,0.8926034482758624,0.8900746523254242,0.8951322442263006
175,0.8925771428571432,0.8900624044615233,0.8950918812527631
176,0.8925568181818185,0.890056187200534,0.895057449163103
177,0.8925593220338986,0.8900729524993439,0.8950456915684534
178,0.8924943820224722,0.8900187975794401,0.8949699664655043
179,0.8923631284916205,0.8898879189165215,0.8948383380667194
180,0.8922222222222225,0.8897452406871666,0.8946992037572783
181,0.8921381215469617,0.8896693722228058,0.8946068708711176
182,0.8921758241758245,0.8897196418054146,0.8946320065462344
183,0.8922295081967215,0.8897845792283833,0.8946744371650598
184,0.8922228260869567,0.8897912742714356,0.8946543779024778
185,0.8922432432432433,0.8898246226830263,0.8946618638034604
186,0.8923118279569894,0.889902529414369,0.8947211264996098
187,0.8923368983957221,0.8899400929036242,0.8947337038878199
188,0.8923829787234044,0.8899973072224863,0.8947686502243226
189,0.8924338624338625,0.8900588072724619,0.894808917595263
190,0.892421052631579,0.8900584766742936,0.8947836285888644
191,0.8923874345549738,0.890036404973746,0.8947384641362016
192,0.892265625,0.8899146414452526,0.8946166085547473
193,0.8923834196891192,0.8900332142965481,0.8947336250816902
194,0.8925103092783505,0.890158969782015,0.894861648774686
195,0.892374358974359,0.890019867565925,0.894728850382793
196,0.8923010204081632,0.8899541865297277,0.8946478542865987
197,0.8923654822335025,0.8900272075773791,0.894703756889626
198,0.8924292929292929,0.8900995300404008,0.8947590558181849
199,0.8925025125628141,0.8901800661010548,0.8948249590245734
200,0.89239,0.8900686391380352,0.8947113608619648
201,0.8923681592039802,0.8900580454339957,0.8946782729739646
202,0.8923267326732673,0.890026702154238,0.8946267631922967
