rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
186,"4003,186",911,0.911,271,21.919504159266307,59.27062149989886,1821,3,3.0
187,"4003,187",1,0.001,1,0.0,0.9620314267158516,1,0,0.0
188,"4003,188",1,0.001,1,0.0,2.1336124166721078,1,0,0.0
189,"4003,189",3,0.003,2,3.212103661523798,5.885053467738921,5,1,1.0
190,"4003,190",888,0.888,239,16.816291247805797,65.09181820942737,1775,4,4.0
191,"4003,191",5,0.005,3,6.419156532573961,12.335972055309448,9,4,4.0
192,"4003,192",908,0.908,283,27.12568766493614,78.51595910750757,1815,7,7.0
193,"4003,193",5,0.005,4,2.0099082876253935,6.581850158186809,9,3,3.0
194,"4003,194",1,0.001,1,0.0,2.8487185128492425,1,0,0.0
195,"4003,195",4,0.004,2,0.934082339351247,6.268627003248383,7,1,1.0
196,"4003,196",871,0.871,248,23.52970324528329,70.79096389762607,1741,1,1.0
197,"4003,197",1,0.001,1,0.0,0.2200539361756979,1,0,0.0
198,"4003,198",896,0.896,210,25.170230812959577,81.4615142490187,1791,4,4.0
199,"4003,199",879,0.879,262,25.11711613397457,58.03699929102741,1757,1,1.0
200,"4003,200",861,0.861,223,24.992699847407064,64.96146744831134,1721,2,2.0
201,"4003,201",4,0.004,3,3.808323697150046,5.817328010948661,7,2,2.0
202,"4003,202",905,0.905,285,28.501946362831852,87.38038448726955,1809,6,6.0
203,"4003,203",900,0.9,234,27.433967126968824,75.62739743375413,1799,3,3.0
204,"4003,204",888,0.888,223,29.855629964123704,84.67970154489899,1775,1,1.0
205,"4003,205",1,0.001,1,0.0,1.477685825177306,1,0,0.0
206,"4003,206",895,0.895,215,28.699145530964113,90.45246939967939,1789,2,2.0
207,"4003,207",1,0.001,1,0.0,0.8520055629570511,1,0,0.0
208,"4003,208",885,0.885,248,22.926152613640173,71.41585898061099,1769,2,2.0
209,"4003,209",1,0.001,1,0.0,0.982425242996933,1,0,0.0
210,"4003,210",903,0.903,279,27.81095826533688,61.521586368308405,1805,2,2.0
211,"4003,211",891,0.891,251,23.344054773759414,75.49050085626463,1781,6,6.0
212,"4003,212",1,0.001,1,0.0,0.824783527345198,1,0,0.0
213,"4003,213",1,0.001,1,0.0,0.9607047836893455,1,0,0.0
214,"4003,214",1,0.001,1,0.0,0.0483092727343591,1,0,0.0
215,"4003,215",869,0.869,233,30.751897411593415,65.03899359276728,1737,3,3.0
216,"4003,216",900,0.9,261,30.079524375419936,72.95440004915866,1799,2,2.0
217,"4003,217",875,0.875,221,19.1184142724086,54.5813107272135,1749,16,16.0
218,"4003,218",1,0.001,1,0.0,2.226820319436749,1,0,0.0
219,"4003,219",914,0.914,233,22.84703338654776,69.07981801119578,1827,2,2.0
220,"4003,220",1,0.001,1,0.0,0.7943750062454434,1,0,0.0
221,"4003,221",1,0.001,1,0.0,1.2106796953035819,1,0,0.0
222,"4003,222",875,0.875,223,21.965569337849555,63.83562588511516,1749,3,3.0
223,"4003,223",1,0.001,1,0.0,0.40876660592292763,1,0,0.0
224,"4003,224",870,0.87,223,27.532633206876245,66.65811195231598,1739,6,6.0
225,"4003,225",935,0.935,290,27.89880110438422,65.83570949292881,1869,5,5.0
226,"4003,226",1,0.001,1,0.0,0.9981212618291279,1,0,0.0
227,"4003,227",909,0.909,262,20.110897842748376,56.79832033371873,1817,6,6.0
228,"4003,228",1,0.001,1,0.0,0.6600928398178364,1,0,0.0
229,"4003,229",866,0.866,236,30.35617328976773,67.38542473034641,1731,6,6.0
230,"4003,230",882,0.882,243,21.258368587813855,68.65141396301755,1763,4,4.0
231,"4003,231",917,0.917,271,19.885907211993715,67.5233557122369,1833,1,1.0
232,"4003,232",1,0.001,1,0.0,1.5147741217237292,1,0,0.0
233,"4003,233",1,0.001,1,0.0,0.16992855417826222,1,0,0.0
234,"4003,234",1,0.001,1,0.0,1.8994120221691388,1,0,0.0
235,"4003,235",2,0.002,2,3.165545326382233,3.498634174755648,3,1,1.0
236,"4003,236",1,0.001,1,0.0,1.390818035977795,1,0,0.0
237,"4003,237",1,0.001,1,0.0,2.9866978242760904,1,0,0.0
238,"4003,238",901,0.901,242,27.430416996270942,68.2316605612431,1801,4,4.0
239,"4003,239",1,0.001,1,0.0,0.9702713539939434,1,0,0.0
240,"4003,240",894,0.894,207,31.537312179052357,88.42997879604572,1787,2,2.0
241,"4003,241",856,0.856,234,22.842061409010956,78.4925757230507,1711,4,4.0
242,"4003,242",1,0.001,1,0.0,0.7918664666790232,1,0,0.0
243,"4003,243",884,0.884,241,32.56403743949468,85.9185440736613,1767,2,2.0
244,"4003,244",909,0.909,285,17.36268194613286,57.21403236928418,1817,3,3.0
