rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
102,"10014,102",981,0.981,441,13.72117447566703,39.81771472427254,1961,4,4.0
103,"10014,103",1,0.001,1,0.0,0.041706427019715865,1,0,0.0
104,"10014,104",973,0.973,427,12.028977569726463,53.6215544356251,1945,4,4.0
105,"10014,105",984,0.984,427,14.092027605468257,45.752625184177816,1967,5,5.0
106,"10014,106",1,0.001,1,0.0,0.017145771743542138,1,0,0.0
107,"10014,107",976,0.976,413,11.05526329706756,50.22061527382764,1951,5,5.0
108,"10014,108",983,0.983,434,15.989163826639407,51.19902017159935,1965,5,5.0
109,"10014,109",988,0.988,455,15.488096615193705,54.54062687784004,1975,7,7.0
110,"10014,110",977,0.977,395,12.585103077202705,44.48186370713216,1953,1,1.0
111,"10014,111",987,0.987,434,15.779165927839559,54.98587354504894,1973,2,2.0
112,"10014,112",987,0.987,426,13.069998850568156,57.6408854189808,1973,6,6.0
113,"10014,113",977,0.977,402,12.052618724301164,57.29908266584911,1953,13,13.0
114,"10014,114",1,0.001,1,0.0,0.2634660703933964,1,0,0.0
115,"10014,115",974,0.974,409,14.381673448421592,51.80209030570969,1947,4,4.0
