rep,seed_spawn_key,final_size,final_size_frac,peak_I,t_peak,duration,n_events,index_offspring,mean_initial_offspring
150,"2,150",1,0.001,1,0.0,2.2020060611806636,1,0,0.0
151,"2,151",1,0.001,1,0.0,0.3138206461392156,1,0,0.0
152,"2,152",1,0.001,1,0.0,0.8805308115082194,1,0,0.0
153,"2,153",1,0.001,1,0.0,1.1576722409193823,1,0,0.0
154,"2,154",1,0.001,1,0.0,1.4249396704071362,1,0,0.0
155,"2,155",1,0.001,1,0.0,0.604867731991095,1,0,0.0
156,"2,156",1,0.001,1,0.0,1.5984090151690766,1,0,0.0
157,"2,157",304,0.304,34,30.518846614156345,82.4890990583246,607,1,1.0
158,"2,158",1,0.001,1,0.0,1.5407296336955048,1,0,0.0
159,"2,159",1,0.001,1,0.0,1.4570914402679318,1,0,0.0
160,"2,160",6,0.006,5,8.40331870674018,12.648123677543548,11,2,2.0
161,"2,161",1,0.001,1,0.0,0.21508707388722118,1,0,0.0
162,"2,162",7,0.007,6,2.0170945690283655,13.052392100937611,13,2,2.0
163,"2,163",2,0.002,2,0.3482565588008209,2.8969550816379357,3,1,1.0
164,"2,164",1,0.001,1,0.0,0.6587341263492296,1,0,0.0
165,"2,165",327,0.327,46,32.5836058434549,83.20824106969978,653,2,2.0
166,"2,166",1,0.001,1,0.0,1.316927006444251,1,0,0.0
167,"2,167",1,0.001,1,0.0,0.6413989795815208,1,0,0.0
168,"2,168",337,0.337,66,39.2116195219532,98.82816485683954,673,3,3.0
169,"2,169",1,0.001,1,0.0,2.162716055627678,1,0,0.0
170,"2,170",1,0.001,1,0.0,2.837794306982913,1,0,0.0
171,"2,171",345,0.345,44,37.685691503444744,87.90297928256093,689,1,1.0
172,"2,172",17,0.017,9,8.097299736563919,14.037273901344026,33,3,3.0
173,"2,173",3,0.003,3,2.60061784223682,8.539189110127362,5,2,2.0
174,"2,174",8,0.008,4,4.4969970316070835,14.183393256601677,15,2,2.0
175,"2,175",426,0.426,75,49.6849230733745,118.75444988417094,851,2,2.0
176,"2,176",367,0.367,45,90.05981859041468,128.97953725027057,733,2,2.0
177,"2,177",370,0.37,51,37.310710965661,100.10751758384927,739,5,5.0
178,"2,178",308,0.308,48,79.34467730923144,119.56456975285369,615,1,1.0
179,"2,179",2,0.002,2,1.0498430579967162,2.2902574842441092,3,1,1.0
180,"2,180",3,0.003,2,4.137652776135315,15.269745803954239,5,2,2.0
181,"2,181",2,0.002,2,5.760556984442431,6.661801220185879,3,1,1.0
182,"2,182",309,0.309,55,80.36966720708435,133.27201334713874,617,5,5.0
183,"2,183",1,0.001,1,0.0,2.0320558295350857,1,0,0.0
184,"2,184",413,0.413,62,35.40573785181293,102.85317863817009,825,8,8.0
185,"2,185",2,0.002,2,0.9731412243037073,3.038893355800174,3,1,1.0
186,"2,186",1,0.001,1,0.0,1.1118609975296858,1,0,0.0
187,"2,187",1,0.001,1,0.0,0.17305643984707586,1,0,0.0
188,"2,188",1,0.001,1,0.0,1.804847630670267,1,0,0.0
189,"2,189",285,0.285,38,39.88358599936062,110.82258958472589,569,2,2.0
190,"2,190",373,0.373,71,39.688260372627404,86.96713341674379,745,4,4.0
191,"2,191",11,0.011,4,3.508638404701696,19.29828984626144,21,1,1.0
192,"2,192",1,0.001,1,0.0,3.9005836683629083,1,0,0.0
193,"2,193",1,0.001,1,0.0,5.636007368665013,1,0,0.0
194,"2,194",2,0.002,2,3.281104795546362,4.699763355523229,3,1,1.0
195,"2,195",250,0.25,30,21.50790598711664,110.60471727197931,499,2,2.0
196,"2,196",400,0.4,64,48.69738894885078,89.18288050137653,799,1,1.0
197,"2,197",1,0.001,1,0.0,1.634982043274921,1,0,0.0
198,"2,198",1,0.001,1,0.0,1.4480315765576828,1,0,0.0
199,"2,199",1,0.001,1,0.0,0.0035568643486303055,1,0,0.0
200,"2,200",1,0.001,1,0.0,0.40599325671438036,1,0,0.0
201,"2,201",1,0.001,1,0.0,0.7296866439677773,1,0,0.0
202,"2,202",399,0.399,83,24.85102188786299,92.28400275244277,797,7,7.0
203,"2,203",24,0.024,8,20.48964707679223,26.87973359497982,47,2,2.0
204,"2,204",1,0.001,1,0.0,3.704247911070132,1,0,0.0
205,"2,205",2,0.002,2,4.290330526270634,5.838595244775555,3,1,1.0
206,"2,206",1,0.001,1,0.0,3.511380524944508,1,0,0.0
207,"2,207",1,0.001,1,0.0,0.9699480453154726,1,0,0.0
208,"2,208",1,0.001,1,0.0,3.8680645875401223,1,0,0.0
209,"2,209",399,0.399,60,49.1729342472689,106.84520638072743,797,2,2.0
210,"2,210",396,0.396,60,42.289865523709516,85.96059207073118,791,9,9.0
211,"2,211",1,0.001,1,0.0,0.35672862239500663,1,0,0.0
212,"2,212",14,0.014,7,16.053998362172173,22.150759095806446,27,2,2.0
213,"2,213",1,0.001,1,0.0,1.9276666642088711,1,0,0.0
214,"2,214",310,0.31,46,12.53767747308785,108.654834323471,619,2,2.0
215,"2,215",1,0.001,1,0.0,3.6534399313823895,1,0,0.0
216,"2,216",310,0.31,25,36.99867976230516,146.21816019093006,619,4,4.0
217,"2,217",1,0.001,1,0.0,1.238954778114827,1,0,0.0
218,"2,218",1,0.001,1,0.0,0.6559677665944333,1,0,0.0
219,"2,219",1,0.001,1,0.0,0.32208334377647246,1,0,0.0
