rep,t,S,I,R
96,85.4,1073,0,8927
96,85.60000000000001,1073,0,8927
96,85.80000000000001,1073,0,8927
96,86.0,1073,0,8927
96,86.2,1073,0,8927
96,86.4,1073,0,8927
96,86.60000000000001,1073,0,8927
96,86.80000000000001,1073,0,8927
96,87.0,1073,0,8927
96,87.2,1073,0,8927
96,87.4,1073,0,8927
96,87.60000000000001,1073,0,8927
96,87.80000000000001,1073,0,8927
96,88.0,1073,0,8927
96,88.2,1073,0,8927
96,88.4,1073,0,8927
96,88.60000000000001,1073,0,8927
96,88.80000000000001,1073,0,8927
96,89.0,1073,0,8927
96,89.2,1073,0,8927
96,89.4,1073,0,8927
96,89.60000000000001,1073,0,8927
96,89.80000000000001,1073,0,8927
96,90.0,1073,0,8927
96,90.2,1073,0,8927
96,90.4,1073,0,8927
96,90.60000000000001,1073,0,8927
96,90.80000000000001,1073,0,8927
96,91.0,1073,0,8927
96,91.2,1073,0,8927
96,91.4,1073,0,8927
96,91.60000000000001,1073,0,8927
96,91.80000000000001,1073,0,8927
96,92.0,1073,0,8927
96,92.2,1073,0,8927
96,92.4,1073,0,8927
96,92.60000000000001,1073,0,8927
96,92.80000000000001,1073,0,8927
96,93.0,1073,0,8927
96,93.2,1073,0,8927
96,93.4,1073,0,8927
96,93.60000000000001,1073,0,8927
96,93.80000000000001,1073,0,8927
96,94.0,1073,0,8927
96,94.2,1073,0,8927
96,94.4,1073,0,8927
96,94.60000000000001,1073,0,8927
96,94.80000000000001,1073,0,8927
96,95.0,1073,0,8927
96,95.2,1073,0,8927
96,95.4,1073,0,8927
96,95.60000000000001,1073,0,8927
96,95.80000000000001,1073,0,8927
96,96.0,1073,0,8927
96,96.2,1073,0,8927
96,96.4,1073,0,8927
96,96.60000000000001,1073,0,8927
96,96.80000000000001,1073,0,8927
96,97.0,1073,0,8927
96,97.2,1073,0,8927
96,97.4,1073,0,8927
96,97.60000000000001,1073,0,8927
96,97.80000000000001,1073,0,8927
96,98.0,1073,0,8927
96,98.2,1073,0,8927
96,98.4,1073,0,8927
96,98.60000000000001,1073,0,8927
96,98.80000000000001,1073,0,8927
96,99.0,1073,0,8927
96,99.2,1073,0,8927
96,99.4,1073,0,8927
96,99.60000000000001,1073,0,8927
96,99.80000000000001,1073,0,8927
96,100.0,1073,0,8927
96,100.2,1073,0,8927
96,100.4,1073,0,8927
96,100.60000000000001,1073,0,8927
96,100.80000000000001,1073,0,8927
96,101.0,1073,0,8927
96,101.2,1073,0,8927
96,101.4,1073,0,8927
96,101.60000000000001,1073,0,8927
96,101.80000000000001,1073,0,8927
96,102.0,1073,0,8927
96,102.2,1073,0,8927
96,102.4,1073,0,8927
96,102.60000000000001,1073,0,8927
96,102.80000000000001,1073,0,8927
96,103.0,1073,0,8927
96,103.2,1073,0,8927
96,103.4,1073,0,8927
96,103.60000000000001,1073,0,8927
96,103.80000000000001,1073,0,8927
96,104.0,1073,0,8927
96,104.2,1073,0,8927
96,104.4,1073,0,8927
96,104.60000000000001,1073,0,8927
96,104.80000000000001,1073,0,8927
96,105.0,1073,0,8927
96,105.2,1073,0,8927
96,105.4,1073,0,8927
96,105.60000000000001,1073,0,8927
96,105.80000000000001,1073,0,8927
96,106.0,1073,0,8927
96,106.2,1073,0,8927
96,106.4,1073,0,8927
96,106.60000000000001,1073,0,8927
96,106.80000000000001,1073,0,8927
96,107.0,1073,0,8927
96,107.2,1073,0,8927
96,107.4,1073,0,8927
96,107.60000000000001,1073,0,8927
96,107.80000000000001,1073,0,8927
96,108.0,1073,0,8927
96,108.2,1073,0,8927
96,108.4,1073,0,8927
96,108.60000000000001,1073,0,8927
96,108.80000000000001,1073,0,8927
96,109.0,1073,0,8927
96,109.2,1073,0,8927
96,109.4,1073,0,8927
96,109.60000000000001,1073,0,8927
96,109.80000000000001,1073,0,8927
96,110.0,1073,0,8927
96,110.2,1073,0,8927
96,110.4,1073,0,8927
96,110.60000000000001,1073,0,8927
96,110.80000000000001,1073,0,8927
96,111.0,1073,0,8927
96,111.2,1073,0,8927
96,111.4,1073,0,8927
96,111.60000000000001,1073,0,8927
96,111.80000000000001,1073,0,8927
96,112.0,1073,0,8927
96,112.2,1073,0,8927
96,112.4,1073,0,8927
96,112.60000000000001,1073,0,8927
96,112.80000000000001,1073,0,8927
96,113.0,1073,0,8927
96,113.2,1073,0,8927
96,113.4,1073,0,8927
96,113.60000000000001,1073,0,8927
96,113.80000000000001,1073,0,8927
96,114.0,1073,0,8927
96,114.2,1073,0,8927
96,114.4,1073,0,8927
96,114.60000000000001,1073,0,8927
96,114.80000000000001,1073,0,8927
96,115.0,1073,0,8927
96,115.2,1073,0,8927
96,115.4,1073,0,8927
96,115.60000000000001,1073,0,8927
96,115.80000000000001,1073,0,8927
96,116.0,1073,0,8927
96,116.2,1073,0,8927
96,116.4,1073,0,8927
96,116.60000000000001,1073,0,8927
96,116.80000000000001,1073,0,8927
96,117.0,1073,0,8927
96,117.2,1073,0,8927
96,117.4,1073,0,8927
96,117.60000000000001,1073,0,8927
96,117.80000000000001,1073,0,8927
96,118.0,1073,0,8927
96,118.2,1073,0,8927
96,118.4,1073,0,8927
96,118.60000000000001,1073,0,8927
96,118.80000000000001,1073,0,8927
96,119.0,1073,0,8927
96,119.2,1073,0,8927
96,119.4,1073,0,8927
96,119.60000000000001,1073,0,8927
96,119.80000000000001,1073,0,8927
96,120.0,1073,0,8927
97,0.0,9990,10,0
97,0.2,9989,11,0
97,0.4,9989,11,0
97,0.6000000000000001,9987,13,0
97,0.8,9986,14,0
97,1.0,9984,16,0
97,1.2000000000000002,9983,16,1
97,1.4000000000000001,9980,18,2
97,1.6,9980,18,2
97,1.8,9978,20,2
97,2.0,9976,21,3
97,2.2,9975,21,4
97,2.4000000000000004,9972,23,5
97,2.6,9969,25,6
97,2.8000000000000003,9967,27,6
97,3.0,9965,25,10
97,3.2,9960,28,12
97,3.4000000000000004,9958,29,13
97,3.6,9956,27,17
97,3.8000000000000003,9955,28,17
97,4.0,9953,30,17
97,4.2,9952,29,19
97,4.4,9947,34,19
97,4.6000000000000005,9942,39,19
97,4.800000000000001,9940,40,20
97,5.0,9939,40,21
97,5.2,9936,42,22
97,5.4,9931,47,22
97,5.6000000000000005,9927,51,22
97,5.800000000000001,9918,58,24
97,6.0,9910,61,29
97,6.2,9905,62,33
97,6.4,9894,69,37
97,6.6000000000000005,9887,74,39
97,6.800000000000001,9881,75,44
97,7.0,9871,81,48
97,7.2,9866,84,50
97,7.4,9862,83,55
97,7.6000000000000005,9859,86,55
97,7.800000000000001,9854,89,57
97,8.0,9843,95,62
97,8.200000000000001,9833,97,70
97,8.4,9822,103,75
97,8.6,9810,110,80
97,8.8,9803,110,87
97,9.0,9792,118,90
97,9.200000000000001,9779,126,95
97,9.4,9767,131,102
97,9.600000000000001,9758,136,106
97,9.8,9744,148,108
97,10.0,9730,158,112
97,10.200000000000001,9710,172,118
97,10.4,9693,187,120
97,10.600000000000001,9675,198,127
97,10.8,9653,212,135
97,11.0,9636,218,146
97,11.200000000000001,9614,233,153
97,11.4,9594,239,167
97,11.600000000000001,9572,258,170
97,11.8,9548,272,180
97,12.0,9523,284,193
97,12.200000000000001,9492,307,201
97,12.4,9463,322,215
97,12.600000000000001,9430,344,226
97,12.8,9388,367,245
97,13.0,9336,407,257
97,13.200000000000001,9282,435,283
97,13.4,9251,447,302
97,13.600000000000001,9230,449,321
97,13.8,9181,482,337
97,14.0,9125,507,368
97,14.200000000000001,9081,531,388
97,14.4,9029,573,398
97,14.600000000000001,8987,582,431
97,14.8,8944,598,458
97,15.0,8886,630,484
97,15.200000000000001,8824,673,503
97,15.4,8765,708,527
97,15.600000000000001,8707,735,558
97,15.8,8647,759,594
97,16.0,8584,782,634
97,16.2,8505,833,662
97,16.400000000000002,8430,872,698
97,16.6,8354,896,750
97,16.8,8276,942,782
97,17.0,8203,974,823
97,17.2,8113,1028,859
97,17.400000000000002,8030,1077,893
97,17.6,7922,1143,935
97,17.8,7832,1189,979
97,18.0,7749,1224,1027
97,18.2,7670,1252,1078
97,18.400000000000002,7568,1301,1131
97,18.6,7436,1381,1183
97,18.8,7346,1426,1228
97,19.0,7230,1481,1289
97,19.200000000000003,7139,1504,1357
97,19.400000000000002,7035,1544,1421
97,19.6,6922,1581,1497
97,19.8,6808,1640,1552
97,20.0,6698,1685,1617
97,20.200000000000003,6582,1729,1689
97,20.400000000000002,6462,1782,1756
97,20.6,6349,1829,1822
97,20.8,6231,1873,1896
97,21.0,6123,1897,1980
97,21.200000000000003,6029,1912,2059
97,21.400000000000002,5924,1934,2142
97,21.6,5823,1972,2205
97,21.8,5715,2004,2281
97,22.0,5588,2063,2349
97,22.200000000000003,5476,2105,2419
97,22.400000000000002,5348,2162,2490
97,22.6,5241,2172,2587
97,22.8,5135,2188,2677
97,23.0,5009,2220,2771
97,23.200000000000003,4897,2239,2864
97,23.400000000000002,4784,2273,2943
97,23.6,4663,2313,3024
97,23.8,4558,2330,3112
97,24.0,4466,2343,3191
97,24.200000000000003,4344,2368,3288
97,24.400000000000002,4234,2391,3375
97,24.6,4146,2380,3474
97,24.8,4054,2386,3560
97,25.0,3953,2390,3657
97,25.200000000000003,3856,2403,3741
97,25.400000000000002,3775,2403,3822
97,25.6,3693,2407,3900
97,25.8,3611,2383,4006
97,26.0,3507,2383,4110
97,26.200000000000003,3428,2355,4217
97,26.400000000000002,3347,2355,4298
97,26.6,3274,2348,4378
97,26.8,3195,2347,4458
97,27.0,3120,2334,4546
97,27.200000000000003,3049,2314,4637
97,27.400000000000002,2991,2281,4728
97,27.6,2928,2252,4820
97,27.8,2851,2235,4914
97,28.0,2777,2210,5013
97,28.200000000000003,2716,2185,5099
97,28.400000000000002,2651,2165,5184
97,28.6,2578,2163,5259
97,28.8,2524,2134,5342
97,29.0,2479,2089,5432
97,29.200000000000003,2423,2082,5495
97,29.400000000000002,2385,2040,5575
97,29.6,2339,1995,5666
97,29.8,2296,1944,5760
97,30.0,2259,1912,5829
97,30.200000000000003,2218,1864,5918
97,30.400000000000002,2176,1844,5980
97,30.6,2135,1815,6050
97,30.8,2099,1790,6111
97,31.0,2059,1759,6182
97,31.200000000000003,2024,1725,6251
97,31.400000000000002,1988,1692,6320
97,31.6,1949,1665,6386
97,31.8,1912,1651,6437
97,32.0,1884,1612,6504
97,32.2,1857,1582,6561
97,32.4,1832,1532,6636
97,32.6,1811,1494,6695
97,32.800000000000004,1778,1467,6755
97,33.0,1751,1434,6815
97,33.2,1728,1393,6879
97,33.4,1703,1365,6932
97,33.6,1684,1323,6993
97,33.800000000000004,1660,1289,7051
97,34.0,1633,1257,7110
97,34.2,1611,1232,7157
97,34.4,1591,1200,7209
97,34.6,1568,1178,7254
97,34.800000000000004,1553,1143,7304
97,35.0,1534,1116,7350
97,35.2,1519,1080,7401
97,35.4,1497,1067,7436
97,35.6,1484,1034,7482
97,35.800000000000004,1469,1012,7519
97,36.0,1457,984,7559
97,36.2,1442,962,7596
97,36.4,1431,936,7633
97,36.6,1415,910,7675
97,36.800000000000004,1399,895,7706
97,37.0,1391,875,7734
97,37.2,1388,845,7767
97,37.4,1379,820,7801
97,37.6,1365,793,7842
97,37.800000000000004,1348,779,7873
97,38.0,1340,759,7901
97,38.2,1330,738,7932
97,38.400000000000006,1326,721,7953
97,38.6,1318,707,7975
97,38.800000000000004,1305,696,7999
97,39.0,1292,680,8028
97,39.2,1289,657,8054
97,39.400000000000006,1284,634,8082
97,39.6,1276,620,8104
97,39.800000000000004,1266,609,8125
97,40.0,1258,592,8150
97,40.2,1256,572,8172
97,40.400000000000006,1251,549,8200
97,40.6,1246,542,8212
97,40.800000000000004,1243,525,8232
97,41.0,1235,510,8255
97,41.2,1228,491,8281
97,41.400000000000006,1217,486,8297
97,41.6,1210,470,8320
97,41.800000000000004,1206,449,8345
97,42.0,1200,435,8365
97,42.2,1195,427,8378
97,42.400000000000006,1192,408,8400
97,42.6,1183,403,8414
97,42.800000000000004,1178,389,8433
97,43.0,1171,379,8450
97,43.2,1163,370,8467
97,43.400000000000006,1154,365,8481
97,43.6,1149,361,8490
97,43.800000000000004,1147,345,8508
97,44.0,1143,345,8512
97,44.2,1139,333,8528
97,44.400000000000006,1135,313,8552
97,44.6,1129,311,8560
97,44.800000000000004,1120,312,8568
97,45.0,1119,298,8583
97,45.2,1114,288,8598
97,45.400000000000006,1111,281,8608
97,45.6,1106,278,8616
97,45.800000000000004,1104,272,8624
97,46.0,1102,263,8635
97,46.2,1101,251,8648
97,46.400000000000006,1099,246,8655
97,46.6,1095,240,8665
97,46.800000000000004,1091,235,8674
97,47.0,1090,228,8682
97,47.2,1087,220,8693
97,47.400000000000006,1086,210,8704
97,47.6,1083,204,8713
97,47.800000000000004,1083,198,8719
97,48.0,1081,188,8731
97,48.2,1076,187,8737
97,48.400000000000006,1072,183,8745
97,48.6,1070,176,8754
97,48.800000000000004,1068,170,8762
97,49.0,1067,162,8771
97,49.2,1062,164,8774
97,49.400000000000006,1061,157,8782
97,49.6,1061,153,8786
97,49.800000000000004,1060,148,8792
97,50.0,1057,148,8795
97,50.2,1056,139,8805
97,50.400000000000006,1054,136,8810
97,50.6,1051,135,8814
97,50.800000000000004,1049,134,8817
97,51.0,1049,130,8821
97,51.2,1049,126,8825
97,51.400000000000006,1047,122,8831
97,51.6,1046,112,8842
97,51.800000000000004,1046,104,8850
97,52.0,1046,100,8854
97,52.2,1046,98,8856
97,52.400000000000006,1045,94,8861
97,52.6,1044,93,8863
97,52.800000000000004,1044,90,8866
97,53.0,1043,86,8871
97,53.2,1042,85,8873
97,53.400000000000006,1042,81,8877
97,53.6,1042,77,8881
97,53.800000000000004,1040,74,8886
97,54.0,1040,70,8890
97,54.2,1038,72,8890
97,54.400000000000006,1037,67,8896
97,54.6,1035,65,8900
97,54.800000000000004,1035,63,8902
97,55.0,1033,63,8904
97,55.2,1033,61,8906
97,55.400000000000006,1033,60,8907
97,55.6,1033,60,8907
97,55.800000000000004,1033,55,8912
97,56.0,1032,56,8912
97,56.2,1032,52,8916
97,56.400000000000006,1031,52,8917
97,56.6,1031,50,8919
97,56.800000000000004,1031,48,8921
97,57.0,1031,45,8924
97,57.2,1030,44,8926
97,57.400000000000006,1030,43,8927
97,57.6,1030,41,8929
97,57.800000000000004,1030,38,8932
97,58.0,1028,38,8934
97,58.2,1028,34,8938
97,58.400000000000006,1028,33,8939
97,58.6,1028,32,8940
97,58.800000000000004,1028,32,8940
97,59.0,1027,31,8942
97,59.2,1027,30,8943
97,59.400000000000006,1027,28,8945
97,59.6,1027,27,8946
97,59.800000000000004,1026,28,8946
97,60.0,1025,29,8946
97,60.2,1025,29,8946
97,60.400000000000006,1025,26,8949
97,60.6,1025,26,8949
97,60.800000000000004,1024,25,8951
97,61.0,1023,25,8952
97,61.2,1023,24,8953
97,61.400000000000006,1023,24,8953
97,61.6,1022,23,8955
97,61.800000000000004,1022,23,8955
97,62.0,1021,22,8957
97,62.2,1021,22,8957
97,62.400000000000006,1020,22,8958
97,62.6,1020,22,8958
97,62.800000000000004,1020,21,8959
97,63.0,1020,21,8959
97,63.2,1020,21,8959
97,63.400000000000006,1020,21,8959
97,63.6,1020,19,8961
97,63.800000000000004,1020,19,8961
97,64.0,1020,16,8964
97,64.2,1020,16,8964
97,64.4,1020,16,8964
97,64.60000000000001,1020,16,8964
97,64.8,1020,16,8964
97,65.0,1020,16,8964
97,65.2,1020,16,8964
97,65.4,1020,16,8964
97,65.60000000000001,1020,15,8965
97,65.8,1020,14,8966
97,66.0,1019,14,8967
97,66.2,1019,13,8968
97,66.4,1019,13,8968
97,66.60000000000001,1019,11,8970
97,66.8,1019,11,8970
97,67.0,1019,11,8970
97,67.2,1019,11,8970
97,67.4,1019,11,8970
97,67.60000000000001,1019,11,8970
97,67.8,1018,10,8972
97,68.0,1018,10,8972
97,68.2,1018,9,8973
97,68.4,1018,9,8973
97,68.60000000000001,1018,8,8974
97,68.8,1018,7,8975
97,69.0,1018,7,8975
97,69.2,1017,7,8976
97,69.4,1016,8,8976
97,69.60000000000001,1016,8,8976
97,69.8,1016,5,8979
97,70.0,1016,5,8979
97,70.2,1016,5,8979
97,70.4,1016,5,8979
97,70.60000000000001,1016,5,8979
97,70.8,1016,5,8979
97,71.0,1016,5,8979
97,71.2,1016,5,8979
97,71.4,1015,6,8979
97,71.60000000000001,1015,6,8979
97,71.8,1015,6,8979
97,72.0,1015,5,8980
97,72.2,1015,5,8980
97,72.4,1015,5,8980
97,72.60000000000001,1015,4,8981
97,72.8,1015,4,8981
97,73.0,1015,4,8981
97,73.2,1015,4,8981
97,73.4,1015,4,8981
97,73.60000000000001,1015,4,8981
97,73.8,1015,3,8982
97,74.0,1015,3,8982
97,74.2,1015,3,8982
97,74.4,1015,3,8982
97,74.60000000000001,1015,3,8982
97,74.8,1015,3,8982
97,75.0,1015,2,8983
97,75.2,1015,2,8983
97,75.4,1015,2,8983
97,75.60000000000001,1015,2,8983
97,75.8,1015,2,8983
97,76.0,1015,2,8983
97,76.2,1015,2,8983
97,76.4,1015,2,8983
97,76.60000000000001,1014,3,8983
97,76.80000000000001,1014,3,8983
97,77.0,1014,3,8983
97,77.2,1014,1,8985
97,77.4,1014,1,8985
97,77.60000000000001,1014,1,8985
97,77.80000000000001,1014,1,8985
97,78.0,1014,1,8985
97,78.2,1014,1,8985
97,78.4,1014,0,8986
97,78.60000000000001,1014,0,8986
97,78.80000000000001,1014,0,8986
97,79.0,1014,0,8986
97,79.2,1014,0,8986
97,79.4,1014,0,8986
97,79.60000000000001,1014,0,8986
97,79.80000000000001,1014,0,8986
97,80.0,1014,0,8986
97,80.2,1014,0,8986
97,80.4,1014,0,8986
97,80.60000000000001,1014,0,8986
97,80.80000000000001,1014,0,8986
97,81.0,1014,0,8986
97,81.2,1014,0,8986
97,81.4,1014,0,8986
97,81.60000000000001,1014,0,8986
97,81.80000000000001,1014,0,8986
97,82.0,1014,0,8986
97,82.2,1014,0,8986
97,82.4,1014,0,8986
97,82.60000000000001,1014,0,8986
97,82.80000000000001,1014,0,8986
97,83.0,1014,0,8986
97,83.2,1014,0,8986
97,83.4,1014,0,8986
97,83.60000000000001,1014,0,8986
97,83.80000000000001,1014,0,8986
97,84.0,1014,0,8986
97,84.2,1014,0,8986
97,84.4,1014,0,8986
97,84.60000000000001,1014,0,8986
97,84.80000000000001,1014,0,8986
97,85.0,1014,0,8986
97,85.2,1014,0,8986
97,85.4,1014,0,8986
97,85.60000000000001,1014,0,8986
97,85.80000000000001,1014,0,8986
97,86.0,1014,0,8986
97,86.2,1014,0,8986
97,86.4,1014,0,8986
97,86.60000000000001,1014,0,8986
97,86.80000000000001,1014,0,8986
97,87.0,1014,0,8986
97,87.2,1014,0,8986
97,87.4,1014,0,8986
97,87.60000000000001,1014,0,8986
97,87.80000000000001,1014,0,8986
97,88.0,1014,0,8986
97,88.2,1014,0,8986
97,88.4,1014,0,8986
97,88.60000000000001,1014,0,8986
97,88.80000000000001,1014,0,8986
97,89.0,1014,0,8986
97,89.2,1014,0,8986
97,89.4,1014,0,8986
97,89.60000000000001,1014,0,8986
97,89.80000000000001,1014,0,8986
97,90.0,1014,0,8986
97,90.2,1014,0,8986
97,90.4,1014,0,8986
97,90.60000000000001,1014,0,8986
97,90.80000000000001,1014,0,8986
97,91.0,1014,0,8986
97,91.2,1014,0,8986
97,91.4,1014,0,8986
97,91.60000000000001,1014,0,8986
97,91.80000000000001,1014,0,8986
97,92.0,1014,0,8986
97,92.2,1014,0,8986
97,92.4,1014,0,8986
97,92.60000000000001,1014,0,8986
97,92.80000000000001,1014,0,8986
97,93.0,1014,0,8986
97,93.2,1014,0,8986
97,93.4,1014,0,8986
97,93.60000000000001,1014,0,8986
97,93.80000000000001,1014,0,8986
97,94.0,1014,0,8986
97,94.2,1014,0,8986
97,94.4,1014,0,8986
97,94.60000000000001,1014,0,8986
97,94.80000000000001,1014,0,8986
97,95.0,1014,0,8986
97,95.2,1014,0,8986
97,95.4,1014,0,8986
97,95.60000000000001,1014,0,8986
97,95.80000000000001,1014,0,8986
97,96.0,1014,0,8986
97,96.2,1014,0,8986
97,96.4,1014,0,8986
97,96.60000000000001,1014,0,8986
97,96.80000000000001,1014,0,8986
97,97.0,1014,0,8986
97,97.2,1014,0,8986
97,97.4,1014,0,8986
97,97.60000000000001,1014,0,8986
97,97.80000000000001,1014,0,8986
97,98.0,1014,0,8986
97,98.2,1014,0,8986
97,98.4,1014,0,8986
97,98.60000000000001,1014,0,8986
97,98.80000000000001,1014,0,8986
97,99.0,1014,0,8986
97,99.2,1014,0,8986
97,99.4,1014,0,8986
97,99.60000000000001,1014,0,8986
97,99.80000000000001,1014,0,8986
97,100.0,1014,0,8986
97,100.2,1014,0,8986
97,100.4,1014,0,8986
97,100.60000000000001,1014,0,8986
97,100.80000000000001,1014,0,8986
97,101.0,1014,0,8986
97,101.2,1014,0,8986
97,101.4,1014,0,8986
97,101.60000000000001,1014,0,8986
97,101.80000000000001,1014,0,8986
97,102.0,1014,0,8986
97,102.2,1014,0,8986
97,102.4,1014,0,8986
97,102.60000000000001,1014,0,8986
97,102.80000000000001,1014,0,8986
97,103.0,1014,0,8986
97,103.2,1014,0,8986
97,103.4,1014,0,8986
97,103.60000000000001,1014,0,8986
97,103.80000000000001,1014,0,8986
97,104.0,1014,0,8986
97,104.2,1014,0,8986
97,104.4,1014,0,8986
97,104.60000000000001,1014,0,8986
97,104.80000000000001,1014,0,8986
97,105.0,1014,0,8986
97,105.2,1014,0,8986
97,105.4,1014,0,8986
97,105.60000000000001,1014,0,8986
97,105.80000000000001,1014,0,8986
97,106.0,1014,0,8986
